word,count
ملجا,48
ملحد,245
ملحفه,103
ملحقات,569
ملحق,11941
ملح,77
ملحوظ,168
ملخ,1242
ملخص,23
ملزم,6520
ملس,179
ملعبه,8
ملعون,223
ملغا,22
ملفوظ,185
ملک,18252
ملکت,91
ملکوت,754
ملکوتی,615
ملکوک,5
ملکول,65
ملکه,17481
ملکی,2853
ملکیت,284
ملل,38995
ملمع,168
ملموس,1651
ملنگ,62
ملوان,3586
ملوث,18
ملودی,4667
ملوس,48
ملوک‌الطوایفی,226
ملوکانه,139
ملوک,1990
ملول,172
ملون,360
ملو,147
ملهم,672
ملهوف,8
ملی‌پوش,569
ملیت,3578
ملیح,54
ملی,264469
ملین,226
ممات,69
ممارست,371
مماس,1173
مماشات,260
ممالک,5070
ممالیک,922
ممانعت,5599
ممتاز,7121
ممتحن,223
ممتد,1201
ممتع,5
ممتنع,33460
ممد,181
ممدوح,488
ممدود,32
ممر,138
ممزوج,306
ممسک,29
ممکن,267864
ممل,193
مملکت,7783
مملو,4722
مملوک,286
ممنوع‌الورود,95
ممنوع,28101
ممنون,269
مموش,2
ممه,47
ممهور,236
ممیز,1164
ممیزی,1176
منابر,543
منابع,158487
مناجات,812
مناجاتی,191
منادی,351
منار,1700
مناره,3132
منازع,61
منازعه,2055
منازل,5620
مناسبات,4438
مناسبت,14996
مناسب,69233
مناسک,2411
مناصب,4263
مناط,18
مناطق,166252
مناظر,4542
مناظره,6926
مناع,6
مناعت,111
منافات,577
منافذ,1749
منافع,22486
منافقانه,38
منافق,266
منافی,665
مناقب,1148
مناقشات,1983
مناقشه,6054
مناقصه,1025
منال,338
منام,4
منان,53
مناهج,16
مناهی,94
منبر,3343
منبری,342
منبسط,1357
منبع,54551
منبعث,313
منت,288
منتج,1275
منتخب,11698
منتزع,556
منتسب,7300
منتشا,8
منتشر,309225
منتصر,420
منتظر,10193
منتظم,1479
منتفع,289
منتفی,2792
منتقد,11968
منتقل,74019
منتقم,40
منتهاالیه,21
منتها,864
منتهی,16515
منثور,1561
منجح,8
منجر,114124
منجلاب,43
منجم,1749
منجمد,2202
من‌جمله,909
منجنیق,405
منجی,2470
منحرف,5054
منحصر,19838
منحط,245
منحل,11712
منحنی,8561
منحوس,83
منحول,22
من‌حیث‌المجموع,5
من,102426
من‌درآوردی,18
مندرج,2690
مندرس,267
مندوب,7
مندیل,113
منزجر,240
منزلت,2526
منزل,20961
منزوی,3235
منزه,304
منسجم,3727
منسوبان,246
منسوب,16362
منسوجات,1552
منسوج,92
منسوخ,5442
منشات,16
منشا,1193
منش,1753
منشعب,4785
منشق,36
منشور,6352
منشیانه,35
منشی,6324
منشی‌گری,255
منصب,11623
منصب‌دار,9
منصرف,5566
منصف,508
منصفانه,2187
منصوب,48830
منصور,9766
منصه,370
منضبط,304
منضج,14
منضمات,43
منضم,511
منطبق,6561
منطفی,7
منطق,12529
منطقه,299752
منطقی,17099
منطوق,5
منظر,7091
منظره,2738
منظم,19593
منظور,102417
منظوم,2423
منظومه,5380
منع,18933
منعطف,764
منعقد,6969
منعکس,8582
منعم,93
منفجر,7207
منفذ,596
منفرجه,53
منفصل,740
منفعت,2204
منفعت‌طلب,14
منفعت‌طلبی,40
منفعل,1087
منفک,885
منفور,977
منقا,8
منقاد,161
منقار,1625
منقاش,24
منقبت,206
منقبض,1601
منقح,66
منقرض,5769
منقسم,514
منقش,983
منقضی,990
منقطع,650
منقل,235
منقلب,278
منقوش,1639
منقوط,9
منقول,1978
منکرات,96
منکر,3617
منکسر,26
منکوب,170
منکوحه,4
منگ,304
منوال,1293
منورالفکر,19
منور,478
منوط,2610
منون,121
منویات,208
منوی,1007
منها,107
منهج,157
منهدم,4200
منهزم,350
منهل,1
منهیات,13
منهی,16
منی,2310
منیت,6
منیر,418
منیع,171
منیف,13
موات,43
مواجب,1008
مواج,461
مواجه,46226
مواجهه,7588
مواجید,2
مواخات,3
مواد,142459
موارد,157531
مواریث,86
موازات,4892
موازنه,1183
موازی,14192
مواسات,19
مواشی,118
مواصلت,22
مواضع,10905
مواضعه,43
مواضیع,31
مواطن,14
مواظبت,483
مواظب,563
مواعظ,492
مواعید,49
موافقت,26974
موافقت‌نامه,1041
موافق,13878
مواقف,60
مواقیت,4
موالات,3
موالی,939
موالید,197
موانع,6896
مواهب,276
موبایل,5295
موبد,2130
موبور,26
موبه‌مو,17
موت,1116
مو,7908
موتور,52177
موثق,1421
موثوق,3
موجب,110153
موج‌خیز,1
موج,28760
موجد,238
موجر,51
موجز,694
موج‌شکن,30
موجع,3
موجود,155558
موجودی,8099
موجه,2189
موچین,29
موحد,787
موحش,83
مودت‌آمیز,33
مودت,899
موذی,370
موذیانه,33
موذیگری,2
مورب,1496
مورث,110
مورخ,19472
مورد,788944
موردنظر,2651
مور,3438
مورمور,68
موروث,30
موروثی,3940
موریانه,227
موزع,5
موزون,2029
موزه,40346
موزیسین,433
موزیک,9811
موستان,7
موسع,88
موسم,688
موسمی,935
موسوم,28950
موسوی,20025
موسیر,146
موسیقی,155731
موشح,54
موشکاف,133
موشکافی,495
موشک,31397
موصوف,1060
موصول,43
موصی,130
موضع,13134
موضوعات,24404
موضوع,126878
موطن,1433
موظف,8481
موعد,1888
موعدی,83
موعظه‌آمیز,3
موعظه,1353
موعود,4833
موفق,127225
موفقیت,52895
موفور,4
موقتی,4274
موقر,304
موقع,15757
موقعیت,57447
موقف,185
موقوف,339
موقوفه,1150
موکب,188
موکت,168
موکل,790
موکول,3072
مولا,491
مولد,4600
مولع,3
مول,1389
مولود,665
موم,2672
مونتاژ,4951
مونتاژکار,11
موند,46
مونس,406
مونوپل,8
مونوگرافی,61
مونولوگ,167
موهبت,750
موهم,31
موهن,358
موهوم,263
مویان,8
مویز,72
مویه,373
مه‌آلود,202
مهابت,13
مهاجات,20
مهاجرت,57150
مهاجر,10757
مهاجمه,22
مهاد,18
مهار,13442
مهارت,15253
مهالک,12
مهام,114
مهان,47
مهبل,1157
مهتاب,704
مهتر,405
مهتری,95
مه‌جبین,6
مهجور,524
مهجوری,109
مهد,2275
مهذب,75
مهرآسا,1
مهرآمیز,34
مهربان,3406
مهربانی,2793
مهرپرور,44
مهر,49922
مهرگان,1326
مهرماه,7383
مهرورزی,352
مهره,5060
مهریه,835
مهشید,245
مه,63206
مهلت,3586
مهلک,954
مهلکه,791
مهمات,6781
مهمان‌پذیر,38
مهمان‌خانه,215
مهمان,9492
مهمان‌نواز,193
مهمانی,4258
مهم,135093
مهمل,148
مهملی,10
مهنا,100
مهندس,14509
مهوع,9
مهیا,4651
مهیب,1126
مهیج,1330
مهیمن,61
مهین,627
میان‌بند,38
میان,426299
میان‌تهی,155
میانجی,4019
میانجیگری,3034
میانگین,29996
میانه‌بالا,118
میانه‌رو,3155
میانه‌روی,581
میانه,39651
می,348866
میت,1377
میترائیسم,668
میترا,2722
میتولوژی,52
میتینگ,584
میثاق,1691
میخ,1153
می‌خوار,13
می‌خوارگی,119
می‌خواری,13
میدان,94128
میرآخور,76
میراب,28
میراث,27379
میراث‌بر,26
میراث‌خوار,19
میرا,650
میربازار,30
میرغضب,62
میر,15565
میرنده,38
میزان,123995
میزبان,37997
می‌زده,392
میز,8076
میسر,6378
میسره,104
میسور,110
میسیونر,67
میشوم,3
میشی,73
میعادگاه,208
میعاد,49
میعان,258
میغ,6
می‌فروش,69
میقات,71
میکده,188
میکرب,68
میکروسکپ,14
میگون,93
میل,19385
میلاد,115425
میله,4575
میلیاردر,814
میلیارد,64013
میلیتاریسم,1
میلیشیا,69
میلی‌گرم,3437
میلیمتر,8637
میلیونر,585
میلیون,187718
میمنت,136
میمنه,334
میمون,2470
مینا,1680
میناکار,6
مینایی,206
مین,7042
مینو,1228
مینوت,32
مینیاتور,1235
مینیاتوری,1148
مینیاتوریست,100
مینیمم,897
میوه,12087
میوه‌دار,61
میهمان,2889
میهمانی,1243
میهن‌پرست,388
میهن‌پرستی,686
میهن,3761
مواخذه,29
موالف,4
موانست,2
موتلف,17
موتمر,32
موتمن,30
موثر,2089
موخر,18
موخره,195
مودب,144
مودبانه,312
مودی,574
موذن,93
موسس,877
موسسه,5905
موکد,29
مولم,2
مومن,619
مونث,452
موید,1508
نا,8101
ناآباد,10
ناآرام,736
ناآرامی,1998
ناآزمودگی,20
ناآزموده,82
ناآشکار,51
ناآشنا,715
ناآشنایان,27
ناآگاه,597
ناآگاهی,639
نااستوار,83
نااستواری,81
ناامن,1044
ناامنی,2360
ناامید,4315
ناامیدی,3266
نااهل,57
ناب,2739
ناباب,55
نابارور,320
نابالغ,1430
نابجا,573
نابرابر,1474
نابسامان,1253
نابسامانی,962
نابغه,1435
نابکار,65
نابلد,12
نابود,30010
نابودی,21925
نابهنجار,449
نابهنگام,398
نابینا,2738
نابینایی,830
ناپارسا,3
ناپاک,630
ناپاکی,283
ناپایدار,4127
ناپختگی,13
ناپخته,135
ناپدید,10685
ناپرهیزگار,42
ناپسند,1222
ناپسندیده,26
ناپیدا,606
ناپیوسته,2025
ناتمام,4593
ناتو,4049
ناتوان,6151
ناتوانی,8844
ناجنس,16
ناجوانمرد,12
ناجوانمردانه,471
ناجوانمردی,28
ناجور,204
ناجی,1325
ناچار,14140
ناچاری,240
ناچیز,5645
ناحق,884
ناحیت,337
ناحیه,78182
ناخالص,6692
ناخجسته,52
ناخدا,1268
ناخدایی,122
ناخرسند,433
ناخشنود,641
ناخشنودی,951
ناخلف,27
ناخواسته,5625
ناخوش,204
ناخوشایند,2266
ناخوشایندی,831
ناخوشی,334
نادار,93
ناداری,9
نادان,725
نادانسته,208
نادانی,698
نادر,24777
نادرست,13525
نادرستی,2408
نادره,141
نادم,71
نادیده,12335
نار,235
ناراحت,5030
ناراحتی,6023
ناراست,73
ناراستی,80
ناراضی,5056
نارایج,71
نارس,582
نارسا,188
نارسانا,314
نارسایی,3470
نارسیده,21
نارضایتی,6944
نارو,128
ناروا,706
ناروان,3
ناز,910
نازا,362
نازان,14
نازبالش,4
نازپرورده,90
نازدار,2
نازش,6
نازک,10897
نازک‌اندیشی,2
نازک‌بین,3
نازک‌دل,12
نازکی,1703
نازل,8824
نازنین,607
نازو,12
نازیبا,36
نازیدن,1
ناژ,15
ناس,436
ناساز,45
ناسازگار,2969
ناسازگاری,2344
ناسالم,759
ناسپاس,96
ناسپاسی,255
ناستوده,2
ناسره,100
ناسزا,1178
ناسزاگویی,236
ناسزاوار,65
ناسک,1
ناسنجیده,67
ناسودمند,7
ناسور,19
ناسیونالیسم,2004
ناشاد,84
ناشادمانی,1
ناشایست,997
ناشایسته,121
ناشتا,280
ناشدنی,502
ناشسته,32
ناشکر,6
ناشکری,5
ناشکیبا,15
ناشکیبایی,28
ناشناخته,10443
ناشناس,8138
ناشنوا,543
ناشی,65749
ناصاف,295
ناصبوری,2
ناصح,140
ناصحیح,634
ناصر,10080
ناصواب,65
ناصیه,19
ناطق,2269
ناطقه,73
ناطور,18
ناظر,9810
ناظران,3262
ناظم,1170
ناف,859
نافذ,966
نافر,8
نافرجام,2192
نافرخنده,8
نافرمان,316
نافرمانی,2252
نافرهیختگی,4
نافرهیخته,2
نافع,360
نافه,99
ناقابل,54
ناقد,101
ناقص,6709
ناقص‌الخلقه,61
ناقص‌العقل,30
ناقض,1315
ناقل,1529
ناقلا,43
ناقوس,932
ناقه,28
ناکام,7531
ناکامی,4008
ناکس,960
ناکسی,14
ناگاه,1036
ناگزیر,6470
ناگزیری,48
ناگسسته,148
ناگشودنی,102
ناگوار,1673
ناگویا,198
ناگه,45
ناگهان,10636
ناگهانی,14094
نال,221
نالان,84
نالایق,299
نالوطی,3
ناله,824
نالیدن,25
نام,1112439
نام‌آور,679
نام‌نویسی,2603
نامانوس,114
نامودب,6
نامبارک,35
نامبارکی,2
نامبردار,348
نامبرده,3876
نامتجانس,377
نامتمدن,14
نامتناسب,469
نامتناهی,1776
نامجرب,10
نامجو,489
نامجویی,11
نامحدود,3682
نامحرم,294
نامحقق,5
نامدار,7484
نامراد,4
نامرادی,24
نامرئی,1822
نامربوط,740
نامرتب,443
نامرد,54
نامردانه,1
نامردم,4
نامردمی,39
نامردی,49
نامزد,56064
نامساعد,1478
نامساوی,862
نامستعد,1
نامستقیم,87
نامسطح,29
نامسکون,48
نامسلمان,338
نامشخص,6254
نامشروح,3
نامشروع,2907
نامشهود,200
نامطبوع,477
نامطلوب,4406
نامطمئن,586
نامعتبر,1047
نامعقول,497
نامعلوم,5481
نامفهوم,725
نامقبول,56
ناملایم,111
ناملایمات,281
ناممکن,3812
نامناسب,7657
نامنظم,4460
ناموافق,30
ناموجه,117
نامور,1059
ناموری,56
ناموزون,215
ناموس,806
ناموفق,7991
نامه,50608
نامه‌بر,87
نامه‌رسان,115
نامه‌نگار,25
نامه‌نگاری,1861
نامه‌نویس,110
نامه‌نویسی,122
نامهربان,108
نامهربانی,51
نامی,20780
نامیمون,74
نامیه,65
نان,8656
نان‌پز,12
نان‌خور,11
نانجیب,5
نانجیبی,9
نانوا,300
نانوایی,857
ناو,6792
ناوارد,77
ناوبان,191
ناودان,644
ناورد,13
ناوک,23
ناهار,1353
ناهد,19
ناهشیار,519
ناهمانند,18
ناهماهنگ,523
ناهماهنگی,1047
ناهمجور,4
ناهمسان,486
ناهمگون,993
ناهموار,1804
ناهمواری,535
ناهنجار,710
ناهنجاری,1669
ناهید,4947
نای,1017
نایاب,1018
نایب,18602
نایره,16
نایکسان,57
نبات,965
نبا,4
نبت,51
نبراس,6
نبرد,70565
نبرده,550
نبش,1991
نبشته,953
نبض,841
نبض‌شناس,3
نبل,91
نبوت,2704
نبود,45273
نبوغ,2275
نبی,2805
نبید,11
نبیذ,20
نبیره,259
نبیل,504
نبیه,30
نپخته,84
نتاج,63
نترس,193
نتیجه,176307
نتیجه‌بخش,157
نتیجه‌گیری,5165
نثر,7151
نثار,645
نجابت,434
نجات,40584
نجات‌دهنده,115
نجاح,39
نجار,900
نجاست,400
نجبا,975
نجد,860
نجدت,41
نجس,861
نجسی,8
نجم,1282
نجمه,206
نجوا,336
نجوم,3668
نجوم‌دان,1
نجومی,4685
نجیب,4028
نجیب‌زاده,1202
نچ,28
نحر,25
نحس,421
نحسی,85
نحله,301
نحو,8723
نحوست,41
نحوه,24430
نحیف,357
نخ,4192
نخاع,1854
نخاله,86
نخبگان,5919
نخبه,1703
نخجیر,105
نخراشیده,27
نخست,77507
نخست‌وزیر,29617
نخست‌وزیری,12525
نخستین,324439
نخل,3638
نخلستان,358
نخوت,135
نخور,69
نخیل,82
ندا,2879
ندار,136
نداری,461
نداف,32
ندافی,15
ندامت,510
ندبه,324
ندرت,10887
ندم,2
ندیم,1130
ندیمه,288
نذر,1510
نر,10954
نرخ,33823
نردبان,1508
نرسیده,4275
نرگس,1620
نرگسه,15
نرم,18950
نرم‌خو,40
نرم‌خویی,40
نرم‌دلی,6
نرم‌نرمک,5
نرمال,5628
نرمش,473
نرمی,1659
نری,738
نرینه,136
نزار,799
نزاع,5211
نزاکت,297
نزد,76182
نزدیکان,7039
نزدیک,151000
نزدیکی,85410
نزع,38
نزول,7035
نزه,11
نزهت,147
نژاد,21303
نژاده,298
نژند,2
نژندی,43
نسا,640
نساج,64
نساجی,3671
نسب,10553
نسب‌نامه,146
نسبت,240482
نستوه,400
نسج,209
نسخ,4577
نسخه,100015
نسخه‌برداری,793
نسق,146
نسک,796
نسل,51445
نسمه,19
نسناس,21
نسنجیده,204
نسوان,948
نسیان,36
نسیب,110
نسیم,1690
نسیه,146
نشاط,1704
نشان,360264
نشان‌دادن,1139
نشاندن,687
نشانه,19111
نشانه‌گیری,736
نشانی,9041
نشئه,80
نشت,3880
نشتر,15
نشخوار,88
نشدنی,1790
نشر,23040
نشریه,20899
نشست,53710
نشست‌وبرخاست,59
نشستگاه,82
نشستن,6042
نشو,448
نشور,247
نشیب,1086
نشید,69
نشیط,18
نشیم,10
نشیمن,1649
نشیمنگاه,187
نص,1132
نصاب,1428
نصارا,198
نصب,51047
نصب‌العین,2
نصح,9
نصر,4771
نصرانی,178
نصرانیت,23
نصرت,1878
نصف,8659
نصفه,181
نصیب,4236
نصیبه,15
نصیحت,1654
نصیر,1758
نضج,322
نطاق,25
نطع,2
نطفه,790
نطق,3772
نظارت,47373
نظاره,887
